source,target
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/politik/cak-lontong-banyak-publik-figure-ingin-gabung-timses-mas-pram-dan-bang-doel-197640-mvk.html
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/uang/cerita-zulhas-25-tahun-berkarir-politik-akhirnya-kesampaian-jadi-menko-pangan-232946-mvk.html
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/jakarta/strategi-pikat-warga-jakarta-pramono-anung-usung-kampanye-politik-riang-gembira-tanpa-caci-maki-187544-mvk.html
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/politik/kekecewaan-relawan-anies-baswedan-jagoannya-batal-maju-pilkada-jakarta-beliau-punya-kharisma-188494-mvk.html
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/politik/cak-lontong-bocorkan-strategi-pramono-rano-di-debat-pilkada-jakarta-tidak-akan-serang-pribadi-208651-mvk.html
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/politik/gelar-rapat-perdana-timses-pramono-kita-politik-riang-gembira-tertawa-sorak-sorai-197569-mvk.html
https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html,https://www.merdeka.com/politik/kpu-buka-suara-soal-aksi-prabowo-terang-terangan-endorse-paslon-pilkada-serentak-2024-232719-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/pro-kontra-prabowo-subianto-endorse-paslon-pilkada-serentak-2024-232884-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/elektabilitas-jeje-ronald-paling-buncit-hasto-tetap-yakin-jagoannya-bisa-menang-di-pilkada-jabar-232171-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/bawaslu-ultimatum-suswono-beri-kesempatan-lima-kali-klarifikasi-ucapan-janda-kaya-nikahi-pemuda-pengangguran-231643-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/kampanye-untuk-hairan-amin-kaesang-saya-diminta-pak-jokowi-231733-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/debat-panas-pilkada-bali-cagub-kader-pdip-ditanya-taati-perintah-presiden-atau-ketum-partai-232381-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/sediakan-wifi-gratis-airin-ade-janji-permudah-pelayanan-dengan-digitalisasi-di-pemprov-banten-232305-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/prabowo-ahmad-luthfi-dan-taj-yasin-dua-tokoh-yang-tepat-untuk-jateng-232162-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/video-tutup-debat-pilkada-airin-bahas-kekuasan-andra-singgung-prabowo-soal-pemimpin-tak-perkaya-diri-231682-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/warga-tanah-merah-balik-badan-dukung-rk-kubu-pramono-anung-klarifikasi-232961-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/dalam-debat-kedua-ahmad-luthfi-janji-sejahterakan-petani-dan-nelayan-jawa-tengah-232561-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/cerita-awal-mula-dan-alasan-prabowo-keluarkan-aturan-hapus-utang-umkm-232003-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/kaesang-dukung-ahmad-ali-di-pilkada-sulteng-beliau-punya-hubungan-baik-dengan-prabowo-gibran-232175-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/pro-kontra-prabowo-subianto-endorse-paslon-pilkada-serentak-2024-232884-mvk.html?page=3
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/presiden-prabowo-terang-terangan-endorse-ahmad-luthfi-taj-yasin-rakyat-jateng-saya-mohon-berilah-suaramu-232066-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-luthfi-yasin-andika-kami-juga-ingin-didukung-232724-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/jawab-pertanyaan-lutfi-andika-sebut-pembangunan-infrastruktur-bisa-turunkan-kemiskinan-di-jateng-232779-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/alasan-prabowo-endorse-ahmad-luthfi-taj-yasin-di-pilkada-jateng-232079-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/debat-hendi-singung-peran-tentara-dalam-kemerdekaan-hingga-kutip-bung-karno-232762-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/kasus-pengerahan-kepala-desa-dihentikan-tim-hukum-andika-hendi-bakal-gugat-bawaslu-231719-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/sekjen-pdip-kritik-kepemimpinan-rk-di-bandung-dan-jabar-tak-jauh-berubah-232302-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/soal-video-prabowo-dukung-lutfhi-yasin-menko-budi-gunawan-tamu-datang-tak-mungkin-ditolak-232329-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/pramono-siap-bantu-nelayan-pulau-lancang-yang-kesulitan-bbm-dan-modal-231651-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/di-endorse-prabowo-di-pilkada-jateng-luthfi-sebagai-ketum-parpol-beliau-dukung-kami-232712-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/dibanding-pulau-sampah-pramono-pilih-bangun-plts-di-kepulauan-seribu-231648-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/debat-kedua-pilkada-jateng-memanas-pendukung-andika-kena-tegur-232569-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/debat-kedua-andika-janjikan-koneksi-internet-untuk-seluruh-desa-di-jawa-tengah-232567-mvk.html
https://www.merdeka.com/politik/,https://www.merdeka.com/politik/kpu-buka-suara-soal-aksi-prabowo-terang-terangan-endorse-paslon-pilkada-serentak-2024-232719-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/catat-pilkada-serentak-2024-digelar-27-november-di-37-provinsi-508-kabupatenkota-108270-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/cerita-awal-mula-dan-alasan-prabowo-keluarkan-aturan-hapus-utang-umkm-232003-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/kpu-jakarta-siapkan-84-juta-surat-suara-untuk-hari-pencoblosan-pilkada-2024-231967-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/pemerintah-usulkan-hari-libur-nasional-pada-pilkada-27-november-2024-231389-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/kampanye-pilkada-serentak-2024-dimulai-ini-pesan-kpu-ri-203550-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/presiden-prabowo-terang-terangan-endorse-ahmad-luthfi-taj-yasin-rakyat-jateng-saya-mohon-berilah-suaramu-232066-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/ketua-kpu-insyaallah-pilkada-27-november-2024-hari-libur-231943-mvk.html
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html,https://www.merdeka.com/politik/kpu-masih-tunggu-keputusan-pemerintah-terkait-libur-nasional-hari-pencoblosan-pilkada-2024-232914-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/cerita-awal-mula-dan-alasan-prabowo-keluarkan-aturan-hapus-utang-umkm-232003-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/analisis-elektabilitas-pramono-rano-naik-ada-faktor-betawi-anies-dan-ahok-205479-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/rk-tak-khawatir-survei-disalip-pramono-pks-ungkap-data-lain-soal-anak-abah-228648-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/ucapan-megawati-bikin-rano-karno-tersentak-akhirnya-siap-maju-pilkada-jakarta-2024-189662-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/pro-kontra-prabowo-subianto-endorse-paslon-pilkada-serentak-2024-232884-mvk.html?page=3
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/presiden-prabowo-terang-terangan-endorse-ahmad-luthfi-taj-yasin-rakyat-jateng-saya-mohon-berilah-suaramu-232066-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/daftar-eks-caleg-kim-yang-membelot-dari-ridwan-kamil-226499-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/peristiwa/survei-parameter-politik-ridwan-kamil-suswono-478-pramono-rano-karno-38-dharma-kun-43-224319-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/survei-litbang-kompas-pemilih-tiga-partai-kim-lebih-banyak-dukung-pramono-rano-ketimbang-rk-suswono-228658-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/kekecewaan-relawan-anies-baswedan-jagoannya-batal-maju-pilkada-jakarta-beliau-punya-kharisma-188494-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/pramono-tanggapi-survei-pendukung-anies-gabung-rk-suswono-relawan-jubir-dan-kiai-banyak-di-tim-saya-206409-mvk.html
https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html,https://www.merdeka.com/politik/lepas-kaosnya-batal-dukung-pramono-rano-warga-tanah-merah-lebih-pilih-ridwan-kamil-232927-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/usai-bertemu-surya-paloh-prabowo-temui-gibran-105732-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/gas-pol-prabowo-bakal-sambangi-pimpinan-ppp-usai-temui-surya-paloh-104763-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/surya-paloh-bertemu-prabowo-nasdem-hari-ini-tegaskan-mendukung-118006-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/surya-paloh-bertemu-prabowo-di-kertanegara-bahas-apa-181332-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/prabowo-temui-surya-paloh-di-nasdem-tower-siang-ini-bahas-koalisi-104494-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/diselingi-candaan-ini-bocoran-obrolan-penting-prabowo-bersama-ketum-partai-politik-di-istana-226848-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/prabowo-panggil-ketua-umum-parpol-ke-istana-surya-paloh-hingga-aher-hadir-226659-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/prabowo-temui-surya-paloh-di-nasdem-tower-ini-yang-dibahas-104709-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/prabowo-ingin-rutin-bertemu-ketum-parpol-seminggu-sekali-226794-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/usai-bertemu-surya-paloh-prabowo-kita-sepakat-untuk-bekerja-sama-181389-mvk.html
https://www.merdeka.com/politik/surya-paloh-soal-prabowo-ingin-rutin-kumpulkan-ketum-parpol-goal-besarnya-kita-semakin-maju-dalam-berbangsa-232784-mvk.html,https://www.merdeka.com/politik/surya-paloh-temui-prabowo-di-kertanegara-117917-mvk.html
https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html,https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html
https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html,https://www.merdeka.com/politik/gandeng-universitas-ganjar-tawarkan-modernisasi-pertanian-untuk-tarik-minat-petani-milenial-69441-mvk.html
https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html,https://www.merdeka.com/politik/ganjar-soal-pertanian-anak-muda-lebih-jago-kalau-cuma-tanam-singkong-jagung-tidak-akan-gagal-80958-mvk.html
https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html,https://www.merdeka.com/politik/ahmad-luthfi-ungkap-pesan-jokowi-untuk-dirinya-tuntaskan-masalah-di-jateng-197627-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/ndaru-habib-luthfi-dukung-prabowo-gibran-tkn-guru-sudah-kasih-arahan-wajib-diikuti-63620-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/soal-video-prabowo-dukung-lutfhi-yasin-menko-budi-gunawan-tamu-datang-tak-mungkin-ditolak-232329-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/prabowo-ahmad-luthfi-dan-taj-yasin-dua-tokoh-yang-tepat-untuk-jateng-232162-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/bupati-sidoarjo-dan-gresik-deklarasi-dukung-prabowo-gibran-83612-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/presiden-prabowo-terang-terangan-endorse-ahmad-luthfi-taj-yasin-rakyat-jateng-saya-mohon-berilah-suaramu-232066-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/tak-ada-intervensi-politik-budi-gunawan-prabowo-sebagai-kepala-negara-tetap-netral-232504-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/di-endorse-prabowo-di-pilkada-jateng-luthfi-sebagai-ketum-parpol-beliau-dukung-kami-232712-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/jurus-ahmad-luthfi-gus-yasin-agar-milenial-di-jateng-terjun-bertani-232741-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-luthfi-yasin-andika-kami-juga-ingin-didukung-232724-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/pdip-soal-luhut-pandjaitan-dukung-prabowo-gibran-mungkin-ada-yang-memerintahkan-84415-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/alasan-prabowo-endorse-ahmad-luthfi-taj-yasin-di-pilkada-jateng-232079-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/gerindra-dukung-ahmad-ali-di-pilgub-sulawesi-tengah-118140-mvk.html
https://www.merdeka.com/politik/prabowo-terang-terangan-endorse-ahmad-luthfi-sekjen-nasdem-beliau-ketua-partai-punya-subjektivitas-232764-mvk.html,https://www.merdeka.com/politik/kpu-buka-suara-soal-aksi-prabowo-terang-terangan-endorse-paslon-pilkada-serentak-2024-232719-mvk.html
